timestamp,0
2017-01-01,2.1333333333333324
2017-01-02,1.0666666666666662
2017-01-03,0.5333333333333331
2017-01-04,0.26666666666666655
2017-01-05,0.13333333333333328
2017-01-06,16.066666666666666
2017-01-07,10.033333333333333
2017-01-08,7.516666666666667
2017-01-09,6.758333333333333
2017-01-10,6.379166666666666
2017-01-11,6.189583333333333
2017-01-12,9.094791666666666
2017-01-13,12.047395833333333
2017-01-14,11.523697916666666
2017-01-15,14.761848958333333
2017-01-16,17.880924479166666
2017-01-17,20.940462239583333
2017-01-18,28.970231119791666
2017-01-19,31.98511555989583
2017-01-20,33.492557779947916
2017-01-21,36.24627888997396
2017-01-22,36.123139444986975
2017-01-23,34.56156972249349
2017-01-24,44.280784861246744
2017-01-25,44.14039243062337
2017-01-26,56.57019621531168
2017-01-27,78.28509810765584
2017-01-28,77.14254905382792
2017-01-29,53.57127452691396
2017-01-30,50.28563726345698
2017-01-31,62.64281863172849
2017-02-01,73.82140931586424
2017-02-02,71.91070465793211
2017-02-03,73.45535232896606
2017-02-04,67.72767616448303
2017-02-05,69.86383808224151
2017-02-06,76.43191904112075
2017-02-07,82.21595952056038
2017-02-08,104.60797976028019
2017-02-09,101.8039898801401
2017-02-10,91.90199494007004
2017-02-11,82.95099747003502
2017-02-12,66.97549873501751
2017-02-13,66.48774936750875
2017-02-14,77.24387468375437
2017-02-15,78.62193734187719
2017-02-16,70.81096867093859
2017-02-17,63.905484335469296
2017-02-18,59.95274216773465
2017-02-19,61.47637108386732
2017-02-20,52.73818554193366
2017-02-21,62.36909277096683
2017-02-22,54.684546385483415
2017-02-23,61.34227319274171
2017-02-24,67.17113659637086
2017-02-25,70.08556829818542
2017-02-26,58.04278414909271
2017-02-27,55.021392074546355
2017-02-28,54.01069603727318
2017-03-01,60.50534801863659
2017-03-02,86.7526740093183
2017-03-03,81.37633700465915
2017-03-04,80.68816850232957
2017-03-05,83.34408425116479
2017-03-06,82.6720421255824
2017-03-07,98.33602106279119
2017-03-08,98.1680105313956
2017-03-09,93.0840052656978
2017-03-10,103.54200263284889
2017-03-11,101.27100131642445
2017-03-12,90.63550065821222
2017-03-13,80.8177503291061
2017-03-14,99.40887516455305
2017-03-15,106.70443758227653
2017-03-16,113.85221879113826
2017-03-17,120.42610939556913
2017-03-18,99.71305469778457
2017-03-19,88.35652734889229
2017-03-20,73.67826367444614
2017-03-21,100.33913183722308
2017-03-22,102.66956591861154
2017-03-23,112.33478295930577
2017-03-24,123.16739147965288
2017-03-25,104.08369573982644
2017-03-26,94.54184786991323
2017-03-27,81.77092393495661
2017-03-28,100.8854619674783
2017-03-29,108.44273098373915
2017-03-30,96.72136549186958
2017-03-31,89.86068274593478
2017-04-01,81.43034137296739
2017-04-02,75.2151706864837
2017-04-03,76.60758534324185
2017-04-04,81.80379267162093
2017-04-05,95.40189633581046
2017-04-06,98.70094816790524
2017-04-07,104.35047408395262
2017-04-08,100.17523704197632
2017-04-09,85.58761852098816
2017-04-10,81.79380926049407
2017-04-11,88.39690463024704
2017-04-12,86.19845231512352
2017-04-13,76.09922615756176
2017-04-14,70.04961307878088
2017-04-15,65.02480653939044
2017-04-16,60.01240326969522
2017-04-17,56.00620163484761
2017-04-18,62.00310081742381
2017-04-19,73.0015504087119
2017-04-20,92.50077520435596
2017-04-21,103.75038760217798
2017-04-22,90.37519380108898
2017-04-23,92.18759690054449
2017-04-24,91.59379845027225
2017-04-25,113.29689922513612
2017-04-26,118.14844961256806
2017-04-27,130.57422480628404
2017-04-28,115.78711240314202
2017-04-29,111.89355620157102
2017-04-30,98.94677810078551
2017-05-01,84.97338905039275
2017-05-02,107.98669452519638
2017-05-03,121.99334726259819
2017-05-04,116.4966736312991
2017-05-05,119.24833681564955
2017-05-06,121.12416840782478
2017-05-07,124.06208420391239
2017-05-08,122.03104210195619
2017-05-09,132.5155210509781
2017-05-10,143.25776052548906
2017-05-11,133.62888026274453
2017-05-12,135.81444013137227
2017-05-13,129.40722006568615
2017-05-14,105.20361003284307
2017-05-15,117.10180501642154
2017-05-16,144.05090250821075
2017-05-17,158.02545125410538
2017-05-18,157.5127256270527
2017-05-19,148.75636281352635
2017-05-20,158.3781814067632
2017-05-21,119.1890907033816
2017-05-22,141.59454535169078
2017-05-23,154.2972726758454
2017-05-24,150.1486363379227
2017-05-25,154.57431816896136
2017-05-26,137.28715908448066
2017-05-27,115.14357954224033
2017-05-28,104.07178977112017
2017-05-29,105.03589488556008
2017-05-30,141.51794744278004
2017-05-31,129.75897372139002
2017-06-01,135.879486860695
2017-06-02,135.9397434303475
2017-06-03,135.46987171517375
2017-06-04,118.23493585758688
2017-06-05,112.11746792879345
2017-06-06,137.5587339643967
2017-06-07,146.77936698219835
2017-06-08,139.38968349109916
2017-06-09,145.19484174554958
2017-06-10,136.0974208727748
2017-06-11,109.5487104363874
2017-06-12,117.7743552181937
2017-06-13,133.38717760909685
2017-06-14,137.19358880454843
2017-06-15,142.0967944022742
2017-06-16,131.0483972011371
2017-06-17,118.02419860056855
2017-06-18,101.01209930028428
2017-06-19,101.00604965014213
2017-06-20,140.00302482507107
2017-06-21,123.50151241253553
2017-06-22,80.75075620626777
2017-06-23,89.37537810313388
2017-06-24,103.18768905156693
2017-06-25,92.09384452578347
2017-06-26,104.54692226289174
2017-06-27,93.77346113144587
2017-06-28,123.38673056572293
2017-06-29,125.69336528286146
2017-06-30,123.84668264143073
2017-07-01,110.42334132071537
2017-07-02,102.21167066035768
2017-07-03,110.10583533017885
2017-07-04,120.55291766508942
2017-07-05,127.2764588325447
2017-07-06,144.63822941627234
2017-07-07,153.31911470813617
2017-07-08,143.65955735406808
2017-07-09,117.32977867703404
2017-07-10,107.66488933851701
2017-07-11,131.8324446692585
2017-07-12,157.91622233462925
2017-07-13,161.95811116731463
2017-07-14,158.47905558365733
2017-07-15,163.23952779182866
2017-07-16,137.61976389591433
2017-07-17,142.80988194795717
2017-07-18,168.40494097397857
2017-07-19,194.20247048698928
2017-07-20,182.60123524349464
2017-07-21,175.30061762174734
2017-07-22,153.15030881087367
2017-07-23,127.07515440543683
2017-07-24,117.03757720271841
2017-07-25,148.5187886013592
2017-07-26,159.75939430067962
2017-07-27,152.8796971503398
2017-07-28,145.4398485751699
2017-07-29,149.21992428758494
2017-07-30,139.60996214379247
2017-07-31,134.80498107189624
2017-08-01,150.40249053594812
2017-08-02,167.70124526797406
2017-08-03,169.85062263398703
2017-08-04,167.92531131699351
2017-08-05,164.46265565849677
2017-08-06,145.2313278292484
2017-08-07,133.61566391462418
2017-08-08,157.8078319573121
2017-08-09,158.40391597865604
2017-08-10,159.70195798932804
2017-08-11,169.35097899466402
2017-08-12,166.67548949733202
2017-08-13,137.337744748666
2017-08-14,123.168872374333
2017-08-15,149.5844361871665
2017-08-16,179.79221809358324
2017-08-17,193.39610904679162
2017-08-18,181.1980545233958
2017-08-19,170.5990272616979
2017-08-20,149.29951363084894
2017-08-21,133.64975681542447
2017-08-22,172.82487840771222
2017-08-23,166.9124392038561
2017-08-24,162.45621960192807
2017-08-25,152.72810980096403
2017-08-26,143.86405490048202
2017-08-27,121.43202745024101
2017-08-28,132.2160137251205
2017-08-29,152.10800686256025
2017-08-30,153.55400343128014
2017-08-31,175.77700171564007
2017-09-01,173.88850085782002
2017-09-02,178.44425042891
2017-09-03,148.222125214455
2017-09-04,145.1110626072275
2017-09-05,153.05553130361375
2017-09-06,167.02776565180687
2017-09-07,162.01388282590344
2017-09-08,133.00694141295173
2017-09-09,133.00347070647587
2017-09-10,126.00173535323793
2017-09-11,139.00086767661895
2017-09-12,166.00043383830948
2017-09-13,205.00021691915475
2017-09-14,216.50010845957738
2017-09-15,207.2500542297887
2017-09-16,186.12502711489435
2017-09-17,161.56251355744718
2017-09-18,148.7812567787236
2017-09-19,183.39062838936178
2017-09-20,181.1953141946809
2017-09-21,184.09765709734046
2017-09-22,180.04882854867023
2017-09-23,166.52441427433513
2017-09-24,132.76220713716756
2017-09-25,128.3811035685838
2017-09-26,141.1905517842919
2017-09-27,168.59527589214593
2017-09-28,171.29763794607297
2017-09-29,168.1488189730365
2017-09-30,151.57440948651825
2017-10-01,135.7872047432591
2017-10-02,140.39360237162956
2017-10-03,153.19680118581476
2017-10-04,185.59840059290738
2017-10-05,178.2992002964537
2017-10-06,174.64960014822685
2017-10-07,164.32480007411343
2017-10-08,140.66240003705673
2017-10-09,138.83120001852836
2017-10-10,180.91560000926418
2017-10-11,193.45780000463208
2017-10-12,185.72890000231604
2017-10-13,171.86445000115802
2017-10-14,168.43222500057902
2017-10-15,148.2161125002895
2017-10-16,142.60805625014476
2017-10-17,184.30402812507236
2017-10-18,221.65201406253618
2017-10-19,222.3260070312681
2017-10-20,208.66300351563405
2017-10-21,169.83150175781702
2017-10-22,146.9157508789085
2017-10-23,164.45787543945426
2017-10-24,176.72893771972713
